date;age60;reported;nowcast_est;nowcast_0.025;nowcast_0.975;reported7;nowcast7_est;nowcast7_0.025;nowcast7_0.975;F_est;F_0.025;F_0.975
2020-11-26;0-60;58;58,0;58;58;392;392,0;392;392;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-26;60+;192;192,0;192;192;1051;1051,0;1051;1051;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-26;alle;250;250,0;250;250;1443;1443,0;1443;1443;NA;NA;NA
2020-11-25;0-60;74;74,0;74;74;386;386,0;386;386;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-25;60+;175;175,0;175;175;995;995,0;995;995;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-25;alle;249;249,0;249;249;1381;1381,0;1381;1381;NA;NA;NA
2020-11-24;0-60;56;56,0;56;56;358;358,0;358;358;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-24;60+;168;168,0;168;168;959;959,0;959;959;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-24;alle;224;224,0;224;224;1317;1317,0;1317;1317;NA;NA;NA
2020-11-23;0-60;72;72,0;72;72;365;365,0;365;365;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-23;60+;181;181,0;181;181;935;935,0;935;935;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-23;alle;253;253,0;253;253;1300;1300,0;1300;1300;NA;NA;NA
2020-11-22;0-60;30;30,0;30;30;351;351,0;351;351;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-22;60+;98;98,0;98;98;885;885,0;885;885;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-22;alle;128;128,0;128;128;1236;1236,0;1236;1236;NA;NA;NA
2020-11-21;0-60;47;47,0;47;47;354;354,0;354;354;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-21;60+;94;94,0;94;94;880;880,0;880;880;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-21;alle;141;141,0;141;141;1234;1234,0;1234;1234;NA;NA;NA
2020-11-20;0-60;55;55,0;55;55;352;352,0;352;352;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-20;60+;143;143,0;143;143;854;854,0;854;854;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-20;alle;198;198,0;198;198;1206;1206,0;1206;1206;NA;NA;NA
2020-11-19;0-60;52;52,0;52;52;343;343,0;343;343;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-19;60+;136;136,0;136;136;853;853,0;853;853;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-19;alle;188;188,0;188;188;1196;1196,0;1196;1196;NA;NA;NA
2020-11-18;0-60;46;46,0;46;46;357;357,0;357;357;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-18;60+;139;139,0;139;139;840;840,0;840;840;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-18;alle;185;185,0;185;185;1197;1197,0;1197;1197;NA;NA;NA
2020-11-17;0-60;63;63,0;63;63;366;366,0;366;366;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-17;60+;144;144,0;144;144;821;821,0;821;821;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-17;alle;207;207,0;207;207;1187;1187,0;1187;1187;NA;NA;NA
2020-11-16;0-60;58;58,0;58;58;361;361,0;361;361;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-16;60+;131;131,0;131;131;800;800,0;800;800;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-16;alle;189;189,0;189;189;1161;1161,0;1161;1161;NA;NA;NA
2020-11-15;0-60;33;33,0;33;33;366;366,0;366;366;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-15;60+;93;93,0;93;93;817;817,0;817;817;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-15;alle;126;126,0;126;126;1183;1183,0;1183;1183;NA;NA;NA
2020-11-14;0-60;45;45,0;45;45;359;359,0;359;359;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-14;60+;68;68,0;68;68;779;779,0;779;779;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-14;alle;113;113,0;113;113;1138;1138,0;1138;1138;NA;NA;NA
2020-11-13;0-60;46;46,0;46;46;344;344,0;344;344;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-13;60+;142;142,0;142;142;789;789,0;789;789;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-13;alle;188;188,0;188;188;1133;1133,0;1133;1133;NA;NA;NA
2020-11-12;0-60;66;66,0;66;66;349;349,0;349;349;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-12;60+;123;123,0;123;123;775;775,0;775;775;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-12;alle;189;189,0;189;189;1124;1124,0;1124;1124;NA;NA;NA
2020-11-11;0-60;55;55,0;55;55;323;323,0;323;323;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-11;60+;120;120,0;120;120;747;747,0;747;747;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-11;alle;175;175,0;175;175;1070;1070,0;1070;1070;NA;NA;NA
2020-11-10;0-60;58;58,0;58;58;316;316,0;316;316;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-10;60+;123;123,0;123;123;709;709,0;709;709;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-10;alle;181;181,0;181;181;1025;1025,0;1025;1025;NA;NA;NA
2020-11-09;0-60;63;63,0;63;63;297;297,0;297;297;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-09;60+;148;148,0;148;148;693;693,0;693;693;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-09;alle;211;211,0;211;211;990;990,0;990;990;NA;NA;NA
2020-11-08;0-60;26;26,0;26;26;290;290,0;290;290;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-08;60+;55;55,0;55;55;677;677,0;677;677;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-08;alle;81;81,0;81;81;967;967,0;967;967;NA;NA;NA
2020-11-07;0-60;30;30,0;30;30;300;300,0;300;300;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-07;60+;78;78,0;78;78;690;690,0;690;690;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-07;alle;108;108,0;108;108;990;990,0;990;990;NA;NA;NA
2020-11-06;0-60;51;51,0;51;51;307;307,0;307;307;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-06;60+;128;128,0;128;128;669;669,0;669;669;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-06;alle;179;179,0;179;179;976;976,0;976;976;NA;NA;NA
2020-11-05;0-60;40;40,0;40;40;293;293,0;293;293;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-05;60+;95;95,0;95;95;634;634,0;634;634;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-05;alle;135;135,0;135;135;927;927,0;927;927;NA;NA;NA
2020-11-04;0-60;48;48,0;48;48;293;293,0;293;293;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-04;60+;82;82,0;82;82;626;626,0;626;626;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-04;alle;130;130,0;130;130;919;919,0;919;919;NA;NA;NA
2020-11-03;0-60;39;39,0;39;39;276;276,0;276;276;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-03;60+;107;107,0;107;107;606;606,0;606;606;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-03;alle;146;146,0;146;146;882;882,0;882;882;NA;NA;NA
2020-11-02;0-60;56;56,0;56;56;266;266,0;266;266;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-02;60+;132;132,0;132;132;577;577,0;577;577;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-02;alle;188;188,0;188;188;843;843,0;843;843;NA;NA;NA
2020-11-01;0-60;36;36,0;36;36;241;241,0;241;241;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-01;60+;68;68,0;68;68;528;528,0;528;528;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-01;alle;104;104,0;104;104;769;769,0;769;769;NA;NA;NA
2020-10-31;0-60;37;37,0;37;37;233;233,0;233;233;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-31;60+;57;57,0;57;57;494;494,0;494;494;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-31;alle;94;94,0;94;94;727;727,0;727;727;NA;NA;NA
2020-10-30;0-60;37;37,0;37;37;218;218,0;218;218;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-30;60+;93;93,0;93;93;477;477,0;477;477;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-30;alle;130;130,0;130;130;695;695,0;695;695;NA;NA;NA
2020-10-29;0-60;40;40,0;40;40;195;195,0;195;195;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-29;60+;87;87,0;87;87;424;424,0;424;424;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-29;alle;127;127,0;127;127;619;619,0;619;619;NA;NA;NA
2020-10-28;0-60;31;31,0;31;31;188;188,0;188;188;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-28;60+;62;62,0;62;62;385;385,0;385;385;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-28;alle;93;93,0;93;93;573;573,0;573;573;NA;NA;NA
2020-10-27;0-60;29;29,0;29;29;184;184,0;184;184;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-27;60+;78;78,0;78;78;368;368,0;368;368;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-27;alle;107;107,0;107;107;552;552,0;552;552;NA;NA;NA
2020-10-26;0-60;31;31,0;31;31;171;171,0;171;171;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-26;60+;83;83,0;83;83;333;333,0;333;333;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-26;alle;114;114,0;114;114;504;504,0;504;504;NA;NA;NA
2020-10-25;0-60;28;28,0;28;28;163;163,0;163;163;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-25;60+;34;34,0;34;34;288;288,0;288;288;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-25;alle;62;62,0;62;62;451;451,0;451;451;NA;NA;NA
2020-10-24;0-60;22;22,0;22;22;141;141,0;141;141;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-24;60+;40;40,0;40;40;271;271,0;271;271;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-24;alle;62;62,0;62;62;412;412,0;412;412;NA;NA;NA
2020-10-23;0-60;14;14,0;14;14;131;131,0;131;131;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-23;60+;40;40,0;40;40;250;250,0;250;250;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-23;alle;54;54,0;54;54;381;381,0;381;381;NA;NA;NA
2020-10-22;0-60;33;33,0;33;33;132;132,0;132;132;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-22;60+;48;48,0;48;48;238;238,0;238;238;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-22;alle;81;81,0;81;81;370;370,0;370;370;NA;NA;NA
2020-10-21;0-60;27;27,0;27;27;118;118,0;118;118;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-21;60+;45;45,0;45;45;225;225,0;225;225;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-21;alle;72;72,0;72;72;343;343,0;343;343;NA;NA;NA
2020-10-20;0-60;16;16,0;16;16;111;111,0;111;111;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-20;60+;43;43,0;43;43;211;211,0;211;211;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-20;alle;59;59,0;59;59;322;322,0;322;322;NA;NA;NA
2020-10-19;0-60;23;23,0;23;23;106;106,0;106;106;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-19;60+;38;38,0;38;38;192;192,0;192;192;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-19;alle;61;61,0;61;61;298;298,0;298;298;NA;NA;NA
2020-10-18;0-60;6;6,0;6;6;93;93,0;93;93;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-18;60+;17;17,0;17;17;180;180,0;180;180;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-18;alle;23;23,0;23;23;273;273,0;273;273;NA;NA;NA
2020-10-17;0-60;12;12,0;12;12;94;94,0;94;94;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-17;60+;19;19,0;19;19;172;172,0;172;172;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-17;alle;31;31,0;31;31;266;266,0;266;266;NA;NA;NA
2020-10-16;0-60;15;15,0;15;15;87;87,0;87;87;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-16;60+;28;28,0;28;28;170;170,0;170;170;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-16;alle;43;43,0;43;43;257;257,0;257;257;NA;NA;NA
2020-10-15;0-60;19;19,0;19;19;83;83,0;83;83;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-15;60+;35;35,0;35;35;157;157,0;157;157;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-15;alle;54;54,0;54;54;240;240,0;240;240;NA;NA;NA
2020-10-14;0-60;20;20,0;20;20;74;74,0;74;74;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-14;60+;31;31,0;31;31;145;145,0;145;145;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-14;alle;51;51,0;51;51;219;219,0;219;219;NA;NA;NA
2020-10-13;0-60;11;11,0;11;11;61;61,0;61;61;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-13;60+;24;24,0;24;24;127;127,0;127;127;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-13;alle;35;35,0;35;35;188;188,0;188;188;NA;NA;NA
2020-10-12;0-60;10;10,0;10;10;60;60,0;60;60;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-12;60+;26;26,0;26;26;119;119,0;119;119;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-12;alle;36;36,0;36;36;179;179,0;179;179;NA;NA;NA
2020-10-11;0-60;7;7,0;7;7;66;66,0;66;66;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-11;60+;9;9,0;9;9;119;119,0;119;119;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-11;alle;16;16,0;16;16;185;185,0;185;185;NA;NA;NA
2020-10-10;0-60;5;5,0;5;5;68;68,0;68;68;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-10;60+;17;17,0;17;17;117;117,0;117;117;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-10;alle;22;22,0;22;22;185;185,0;185;185;NA;NA;NA
2020-10-09;0-60;11;11,0;11;11;66;66,0;66;66;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-09;60+;15;15,0;15;15;107;107,0;107;107;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-09;alle;26;26,0;26;26;173;173,0;173;173;NA;NA;NA
2020-10-08;0-60;10;10,0;10;10;63;63,0;63;63;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-08;60+;23;23,0;23;23;110;110,0;110;110;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-08;alle;33;33,0;33;33;173;173,0;173;173;NA;NA;NA
2020-10-07;0-60;7;7,0;7;7;58;58,0;58;58;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-07;60+;13;13,0;13;13;98;98,0;98;98;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-07;alle;20;20,0;20;20;156;156,0;156;156;NA;NA;NA
2020-10-06;0-60;10;10,0;10;10;55;55,0;55;55;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-06;60+;16;16,0;16;16;94;94,0;94;94;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-06;alle;26;26,0;26;26;149;149,0;149;149;NA;NA;NA
2020-10-05;0-60;16;16,0;16;16;54;54,0;54;54;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-05;60+;26;26,0;26;26;93;93,0;93;93;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-05;alle;42;42,0;42;42;147;147,0;147;147;NA;NA;NA
2020-10-04;0-60;9;9,0;9;9;44;44,0;44;44;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-04;60+;7;7,0;7;7;78;78,0;78;78;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-04;alle;16;16,0;16;16;122;122,0;122;122;NA;NA;NA
2020-10-03;0-60;3;3,0;3;3;49;49,0;49;49;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-03;60+;7;7,0;7;7;75;75,0;75;75;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-03;alle;10;10,0;10;10;124;124,0;124;124;NA;NA;NA
2020-10-02;0-60;8;8,0;8;8;50;50,0;50;50;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-02;60+;18;18,0;18;18;77;77,0;77;77;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-02;alle;26;26,0;26;26;127;127,0;127;127;NA;NA;NA
2020-10-01;0-60;5;5,0;5;5;48;48,0;48;48;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-01;60+;11;11,0;11;11;64;64,0;64;64;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-10-01;alle;16;16,0;16;16;112;112,0;112;112;NA;NA;NA
2020-09-30;0-60;4;4,0;4;4;50;50,0;50;50;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-30;60+;9;9,0;9;9;67;67,0;67;67;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-30;alle;13;13,0;13;13;117;117,0;117;117;NA;NA;NA
2020-09-29;0-60;9;9,0;9;9;54;54,0;54;54;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-29;60+;15;15,0;15;15;60;60,0;60;60;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-29;alle;24;24,0;24;24;114;114,0;114;114;NA;NA;NA
2020-09-28;0-60;6;6,0;6;6;50;50,0;50;50;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-28;60+;11;11,0;11;11;56;56,0;56;56;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-28;alle;17;17,0;17;17;106;106,0;106;106;NA;NA;NA
2020-09-27;0-60;14;14,0;14;14;55;55,0;55;55;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-27;60+;4;4,0;4;4;57;57,0;57;57;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-27;alle;18;18,0;18;18;112;112,0;112;112;NA;NA;NA
2020-09-26;0-60;4;4,0;4;4;49;49,0;49;49;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-26;60+;9;9,0;9;9;57;57,0;57;57;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-26;alle;13;13,0;13;13;106;106,0;106;106;NA;NA;NA
2020-09-25;0-60;6;6,0;6;6;49;49,0;49;49;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-25;60+;5;5,0;5;5;49;49,0;49;49;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-25;alle;11;11,0;11;11;98;98,0;98;98;NA;NA;NA
2020-09-24;0-60;7;7,0;7;7;44;44,0;44;44;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-24;60+;14;14,0;14;14;54;54,0;54;54;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-24;alle;21;21,0;21;21;98;98,0;98;98;NA;NA;NA
2020-09-23;0-60;8;8,0;8;8;40;40,0;40;40;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-23;60+;2;2,0;2;2;45;45,0;45;45;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-23;alle;10;10,0;10;10;85;85,0;85;85;NA;NA;NA
2020-09-22;0-60;5;5,0;5;5;48;48,0;48;48;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-22;60+;11;11,0;11;11;54;54,0;54;54;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-22;alle;16;16,0;16;16;102;102,0;102;102;NA;NA;NA
2020-09-21;0-60;11;11,0;11;11;53;53,0;53;53;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-21;60+;12;12,0;12;12;53;53,0;53;53;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-21;alle;23;23,0;23;23;106;106,0;106;106;NA;NA;NA
2020-09-20;0-60;8;8,0;8;8;52;52,0;52;52;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-20;60+;4;4,0;4;4;47;47,0;47;47;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-20;alle;12;12,0;12;12;99;99,0;99;99;NA;NA;NA
2020-09-19;0-60;4;4,0;4;4;46;46,0;46;46;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-19;60+;1;1,0;1;1;47;47,0;47;47;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-19;alle;5;5,0;5;5;93;93,0;93;93;NA;NA;NA
2020-09-18;0-60;1;1,0;1;1;44;44,0;44;44;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-18;60+;10;10,0;10;10;51;51,0;51;51;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-18;alle;11;11,0;11;11;95;95,0;95;95;NA;NA;NA
2020-09-17;0-60;3;3,0;3;3;50;50,0;50;50;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-17;60+;5;5,0;5;5;45;45,0;45;45;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-17;alle;8;8,0;8;8;95;95,0;95;95;NA;NA;NA
2020-09-16;0-60;16;16,0;16;16;51;51,0;51;51;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-16;60+;11;11,0;11;11;43;43,0;43;43;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-16;alle;27;27,0;27;27;94;94,0;94;94;NA;NA;NA
2020-09-15;0-60;10;10,0;10;10;40;40,0;40;40;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-15;60+;10;10,0;10;10;35;35,0;35;35;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-15;alle;20;20,0;20;20;75;75,0;75;75;NA;NA;NA
2020-09-14;0-60;10;10,0;10;10;35;35,0;35;35;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-14;60+;6;6,0;6;6;35;35,0;35;35;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-14;alle;16;16,0;16;16;70;70,0;70;70;NA;NA;NA
2020-09-13;0-60;2;2,0;2;2;32;32,0;32;32;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-13;60+;4;4,0;4;4;36;36,0;36;36;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-13;alle;6;6,0;6;6;68;68,0;68;68;NA;NA;NA
2020-09-12;0-60;2;2,0;2;2;33;33,0;33;33;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-12;60+;5;5,0;5;5;34;34,0;34;34;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-12;alle;7;7,0;7;7;67;67,0;67;67;NA;NA;NA
2020-09-11;0-60;7;7,0;7;7;34;34,0;34;34;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-11;60+;4;4,0;4;4;29;29,0;29;29;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-11;alle;11;11,0;11;11;63;63,0;63;63;NA;NA;NA
2020-09-10;0-60;4;4,0;4;4;36;36,0;36;36;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-10;60+;3;3,0;3;3;32;32,0;32;32;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-10;alle;7;7,0;7;7;68;68,0;68;68;NA;NA;NA
2020-09-09;0-60;5;5,0;5;5;39;39,0;39;39;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-09;60+;3;3,0;3;3;29;29,0;29;29;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-09;alle;8;8,0;8;8;68;68,0;68;68;NA;NA;NA
2020-09-08;0-60;5;5,0;5;5;45;45,0;45;45;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-08;60+;10;10,0;10;10;31;31,0;31;31;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-08;alle;15;15,0;15;15;76;76,0;76;76;NA;NA;NA
2020-09-07;0-60;7;7,0;7;7;45;45,0;45;45;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-07;60+;7;7,0;7;7;26;26,0;26;26;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-07;alle;14;14,0;14;14;71;71,0;71;71;NA;NA;NA
2020-09-06;0-60;3;3,0;3;3;44;44,0;44;44;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-06;60+;2;2,0;2;2;22;22,0;22;22;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-06;alle;5;5,0;5;5;66;66,0;66;66;NA;NA;NA
2020-09-05;0-60;3;3,0;3;3;43;43,0;43;43;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-05;60+;0;0,0;0;0;23;23,0;23;23;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-05;alle;3;3,0;3;3;66;66,0;66;66;NA;NA;NA
2020-09-04;0-60;9;9,0;9;9;48;48,0;48;48;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-04;60+;7;7,0;7;7;26;26,0;26;26;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-04;alle;16;16,0;16;16;74;74,0;74;74;NA;NA;NA
2020-09-03;0-60;7;7,0;7;7;43;43,0;43;43;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-03;60+;0;0,0;0;0;24;24,0;24;24;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-03;alle;7;7,0;7;7;67;67,0;67;67;NA;NA;NA
2020-09-02;0-60;11;11,0;11;11;39;39,0;39;39;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-02;60+;5;5,0;5;5;31;31,0;31;31;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-02;alle;16;16,0;16;16;70;70,0;70;70;NA;NA;NA
2020-09-01;0-60;5;5,0;5;5;33;33,0;33;33;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-01;60+;5;5,0;5;5;29;29,0;29;29;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-09-01;alle;10;10,0;10;10;62;62,0;62;62;NA;NA;NA
2020-08-31;0-60;6;6,0;6;6;34;34,0;34;34;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-31;60+;3;3,0;3;3;28;28,0;28;28;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-31;alle;9;9,0;9;9;62;62,0;62;62;NA;NA;NA
2020-08-30;0-60;2;2,0;2;2;34;34,0;34;34;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-30;60+;3;3,0;3;3;30;30,0;30;30;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-30;alle;5;5,0;5;5;64;64,0;64;64;NA;NA;NA
2020-08-29;0-60;8;8,0;8;8;34;34,0;34;34;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-29;60+;3;3,0;3;3;28;28,0;28;28;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-29;alle;11;11,0;11;11;62;62,0;62;62;NA;NA;NA
2020-08-28;0-60;4;4,0;4;4;28;28,0;28;28;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-28;60+;5;5,0;5;5;27;27,0;27;27;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-08-28;alle;9;9,0;9;9;55;55,0;55;55;NA;NA;NA
